bit_index,mean_abs_shap
1189,2.0702709215783787e-05
141,2.069703994094252e-05
271,2.06407361280895e-05
872,2.0597158040887885e-05
992,2.0251980843017087e-05
1910,2.021962451828912e-05
1345,2.0097817711033743e-05
1167,2.007508174717305e-05
469,2.0058349616184575e-05
362,2.003656435463039e-05
836,2.00176672635317e-05
891,1.9406117423427613e-05
1547,1.9359545966591464e-05
1481,1.923973242862434e-05
721,1.9172270731134853e-05
1845,1.9144681351466667e-05
482,1.9068611238587168e-05
281,1.8999603161400754e-05
355,1.8976747106944174e-05
1859,1.8753038305813784e-05
1133,1.8642181472736817e-05
376,1.854930056566905e-05
1815,1.8484395887161355e-05
239,1.8478546949298195e-05
1561,1.845478585216138e-05
1849,1.8377307948065726e-05
805,1.8371938750658955e-05
1266,1.8245351811084553e-05
1979,1.822634030272551e-05
1303,1.8135980124401953e-05
1237,1.8119293378630618e-05
558,1.804768084383184e-05
977,1.802944992710111e-05
1475,1.8024655955802675e-05
2037,1.797706508527885e-05
2020,1.7974284975804118e-05
111,1.7889711469508424e-05
70,1.7860750621814493e-05
270,1.7857237940027428e-05
1636,1.785447771897518e-05
752,1.7807685276378405e-05
100,1.7738041685640767e-05
1396,1.770236469401496e-05
1433,1.769223676340938e-05
846,1.768908929359893e-05
522,1.7643681910958903e-05
1091,1.763138801593564e-05
166,1.754854875377483e-05
788,1.742666599145215e-05
1211,1.7373748752700654e-05
2035,1.7372244606604075e-05
576,1.7220290878781288e-05
379,1.716061549853526e-05
711,1.7153713939425834e-05
1510,1.6991097480368935e-05
1741,1.6847746212320708e-05
569,1.6843767669304648e-05
583,1.680592246599672e-05
1898,1.678898040043449e-05
1065,1.6551320313214203e-05
95,1.6324823568615135e-05
487,1.6318920611780238e-05
175,1.6258329546505027e-05
1797,1.6119378017552278e-05
273,1.5918247197922487e-05
2043,1.5702373196727563e-05
64,1.545969939642251e-05
1633,1.5447621586110406e-05
496,1.54018982228312e-05
588,1.5313811838866163e-05
617,1.5273155910191808e-05
1346,1.5219467882349041e-05
677,1.5156152213981483e-05
1314,1.504896651611359e-05
1767,1.503895617289451e-05
911,1.501295230510651e-05
1704,1.4977696350080148e-05
120,1.4965186563552067e-05
1115,1.4868624099341421e-05
998,1.4793828904844686e-05
1280,1.472953491452383e-05
593,1.4724976073228483e-05
524,1.4685389399675457e-05
1629,1.46679630100126e-05
630,1.4547560561372975e-05
1801,1.4490855429196625e-05
1469,1.4449067230973615e-05
1056,1.4379670130261397e-05
1409,1.4339216161697648e-05
1338,1.4321969657812708e-05
1590,1.4297016612345377e-05
1336,1.4292748665779837e-05
661,1.4282762437065976e-05
1831,1.4268700267331814e-05
622,1.4263428825497099e-05
1835,1.4199551502641992e-05
53,1.4155837405546397e-05
157,1.4144595160116872e-05
2025,1.395534514825056e-05
19,1.3889227203162068e-05
1947,1.3885258680021344e-05
916,1.387155311768776e-05
854,1.3826866798217163e-05
840,1.3740485593319887e-05
1351,1.3677608948736081e-05
1888,1.3632298202162927e-05
976,1.3622506383510147e-05
1630,1.36027851216669e-05
688,1.3595843013690962e-05
149,1.3390983705602436e-05
252,1.3382744717451528e-05
944,1.3348438011311371e-05
1321,1.3319991289208634e-05
611,1.3312003566738973e-05
1073,1.3247958957372103e-05
544,1.3206534552941266e-05
1628,1.3148281350606265e-05
936,1.307438008959333e-05
1107,1.2947750098069183e-05
1083,1.2911414579436221e-05
2044,1.2736238065481448e-05
1528,1.2632627641892944e-05
870,1.2303427233763953e-05
1250,1.2301809522304045e-05
628,1.2291006791162022e-05
1456,1.2261240008029987e-05
321,1.2247426156860277e-05
970,1.2233962509257127e-05
1096,1.2191859818365917e-05
406,1.2131624563829136e-05
1441,1.2086304893648788e-05
87,1.2073734889722973e-05
81,1.2060475041083514e-05
1471,1.1963760585809173e-05
632,1.1940547892703458e-05
1962,1.179098047354299e-05
587,1.1700529055264353e-05
1332,1.1698467652717041e-05
1997,1.1656554478421043e-05
241,1.1629604799183435e-05
101,1.1550704875424997e-05
1318,1.1549185951748305e-05
613,1.1499043744616693e-05
760,1.1386449246224723e-05
942,1.1222299434292447e-05
1948,1.118463599711803e-05
811,1.1010039937808138e-05
1146,1.0998292782168529e-05
1311,1.0985481218384387e-05
194,1.0942572314276955e-05
1659,1.0934352557419362e-05
112,1.0890018221817639e-05
190,1.0881716174707732e-05
333,1.0834050495009317e-05
1368,1.0770604482733046e-05
1247,1.0756558421788255e-05
1800,1.075497956769241e-05
1503,1.0744893639256912e-05
999,1.0648339400587942e-05
1944,1.0587968704611892e-05
135,1.0531363681335394e-05
1277,1.0514096042576181e-05
1401,1.0474849628653895e-05
1084,1.0469643296700545e-05
1370,1.0408574246126378e-05
2001,1.0335869958124138e-05
986,1.0166209329023876e-05
282,1.0125927424853254e-05
109,1.0103885200629883e-05
349,1.0083127069331465e-05
1000,1.0069817400870226e-05
559,9.975617420954947e-06
1302,9.900315509558643e-06
11,9.843370058440272e-06
1235,9.83997523214697e-06
635,9.758434113478931e-06
1482,9.751775307870993e-06
159,9.668769956171516e-06
1694,9.664274497121621e-06
347,9.65099796525126e-06
826,9.605732474361201e-06
691,9.584131364095129e-06
997,9.55344271254264e-06
1286,9.530259667309651e-06
1334,9.516236601682225e-06
1938,9.458611486434169e-06
1202,9.434445263406974e-06
1759,9.419280968970835e-06
154,9.360546306849527e-06
229,9.346055304897868e-06
1709,9.343721427847313e-06
1074,9.330289441968969e-06
1021,9.31545549658693e-06
163,9.304445604001578e-06
533,9.288481053544475e-06
1010,9.2827956525421e-06
1035,9.252932188070449e-06
1239,9.238959929491995e-06
1053,9.21912713797743e-06
1566,9.218180102810177e-06
738,9.196901934469822e-06
1883,9.192390538320043e-06
1714,9.138078711675034e-06
499,9.076775848904572e-06
262,9.040895869846904e-06
1174,8.985550907776654e-06
1572,8.96566029310547e-06
199,8.836029443603285e-06
6,8.815476046161068e-06
963,8.712854005667965e-06
655,8.672844134771024e-06
742,8.665013374213286e-06
823,8.659310481270217e-06
1348,8.533025493386849e-06
853,8.511065413394348e-06
1207,8.505467889605787e-06
1834,8.492234211713044e-06
327,8.395238883316e-06
2029,8.380113219902674e-06
1846,8.346731059458639e-06
989,8.320718950415156e-06
534,8.241910663995716e-06
1191,8.232030899344115e-06
938,8.156355904200775e-06
1458,8.149397683561276e-06
1071,8.145590443593433e-06
771,8.139202123367339e-06
1156,8.109164632453493e-06
1051,8.10767114304113e-06
297,8.097217263819468e-06
1383,8.092828471561194e-06
1477,8.071879774155436e-06
1679,8.058107250758042e-06
2045,8.051514157126608e-06
1194,8.013617266981567e-06
765,8.003779568118752e-06
2026,7.970638250536554e-06
1521,7.967412945138265e-06
1652,7.963249081025043e-06
2046,7.954634156555127e-06
1881,7.873930392461725e-06
2013,7.835953617915121e-06
740,7.76362072507813e-06
1442,7.743629906713116e-06
1340,7.732168634932126e-06
581,7.698575044419683e-06
1246,7.689277761871035e-06
1927,7.684398600185136e-06
1969,7.67014145475313e-06
1993,7.649811964151287e-06
71,7.641681022634704e-06
1294,7.624210262061471e-06
57,7.617016512295339e-06
1395,7.610554990472925e-06
515,7.558602888260946e-06
1926,7.548215623123944e-06
645,7.546753354163649e-06
279,7.52037598522651e-06
108,7.5115290876902295e-06
1614,7.455097759876915e-06
919,7.432460937653042e-06
1953,7.406456290023298e-06
2039,7.388833523674598e-06
2008,7.354372564184716e-06
246,7.291341715546291e-06
110,7.275992649632433e-06
467,7.258274758331183e-06
1723,7.253340694440778e-06
1699,7.2022983219123805e-06
128,7.167355613661723e-06
1129,7.157762819916133e-06
1675,7.147749844070395e-06
1918,7.135355568674546e-06
371,7.1221621985779e-06
462,7.118990536551545e-06
1540,7.117174813538421e-06
676,7.10330250434091e-06
928,7.1030237154648705e-06
485,7.0788167280682e-06
1400,7.056870351090113e-06
639,6.99842468343771e-06
1893,6.969412017602787e-06
1448,6.921655829717133e-06
1608,6.911275493231199e-06
827,6.834009043269948e-06
436,6.823963837938186e-06
1052,6.816408975002398e-06
1598,6.744931591787434e-06
37,6.72411121556736e-06
540,6.685403552050286e-06
491,6.672072032106491e-06
359,6.633419951788764e-06
982,6.631623723457842e-06
1374,6.58178045368634e-06
399,6.581452458484577e-06
234,6.475600795209469e-06
2005,6.4449960392696214e-06
762,6.442169052726518e-06
261,6.427956597141286e-06
867,6.427683028885476e-06
1873,6.424558257596962e-06
933,6.421894278684117e-06
260,6.421588807513404e-06
616,6.4065407101469095e-06
679,6.355816953798766e-06
777,6.32541453651455e-06
759,6.303977353364413e-06
517,6.279829168273178e-06
2019,6.2732321437245644e-06
1030,6.247888126781011e-06
1992,6.2452091355789205e-06
1821,6.218569646867574e-06
118,6.2014905332987605e-06
1789,6.1873385279042675e-06
1048,6.132687016387851e-06
313,6.106924586531524e-06
330,6.1041892575580315e-06
620,6.079358101152542e-06
1251,6.067737087659288e-06
450,6.066855555497224e-06
1090,6.063160230644658e-06
889,6.023122460523862e-06
1472,6.002788966360107e-06
1650,6.000917788335426e-06
405,5.985735601015506e-06
1037,5.9126377909704575e-06
474,5.896720811857782e-06
1788,5.837947951042384e-06
1068,5.820037128307493e-06
700,5.803967149780959e-06
1324,5.787792748703124e-06
1605,5.7799928819031485e-06
631,5.7210973733013615e-06
169,5.694866709789422e-06
178,5.669607066503694e-06
629,5.653341174834066e-06
509,5.607928822204913e-06
1183,5.58366128815409e-06
1973,5.5718435211135985e-06
133,5.548959840460798e-06
1668,5.512485249537265e-06
1955,5.485300659570148e-06
1248,5.481672559518963e-06
1109,5.443537759433535e-06
440,5.423262814834698e-06
164,5.409087227738676e-06
410,5.4060861089832475e-06
346,5.371670750092658e-06
953,5.361267242152119e-06
1863,5.357282767168119e-06
1529,5.350835713247734e-06
442,5.3333014708644995e-06
1360,5.324533935589456e-06
38,5.311955225822011e-06
921,5.270033911963094e-06
1810,5.265732297561686e-06
1398,5.250824055638158e-06
920,5.218034173204275e-06
49,5.212221914755314e-06
1176,5.165214296921334e-06
340,5.136858792581808e-06
653,5.128799973662967e-06
599,5.1267682585205064e-06
221,5.12465435703364e-06
75,5.094358560767588e-06
1131,5.09329827201246e-06
626,5.0875589836840665e-06
1489,5.0784046321891656e-06
973,5.018781076220978e-06
303,5.010551329324201e-06
579,5.00615528804401e-06
274,4.988191190956234e-06
1908,4.981754078160126e-06
796,4.979060256171454e-06
488,4.959256228566929e-06
483,4.9385382757022965e-06
1925,4.927590101961096e-06
226,4.913917137682686e-06
1072,4.901228489584399e-06
1981,4.833984088878957e-06
755,4.821879469996705e-06
1124,4.789946850373544e-06
1218,4.7828691715993364e-06
153,4.7794138029837985e-06
99,4.751005240845705e-06
292,4.746733811342931e-06
1379,4.7391133934059954e-06
200,4.731772562170596e-06
1015,4.667422056151985e-06
971,4.640279209766607e-06
1580,4.587164984600505e-06
185,4.5505533219628635e-06
332,4.483083836955708e-06
1177,4.440845078492043e-06
76,4.356376329659735e-06
126,4.311718599549148e-06
348,4.307958260586879e-06
673,4.281427750223601e-06
866,4.278331081928633e-06
1080,4.271976437880583e-06
1695,4.267495024461313e-06
51,4.226840498709666e-06
597,4.215174521104651e-06
549,4.2117041740606145e-06
390,4.184115648452053e-06
1204,4.147880225076571e-06
96,4.145016972934535e-06
574,4.1243508945838994e-06
1706,4.124265149489538e-06
887,4.122164640787876e-06
132,4.106580793951232e-06
1193,4.091094280540469e-06
1826,4.078014413446438e-06
1288,4.061762798734437e-06
1479,4.048032514133631e-06
1721,4.0267099843999145e-06
1635,3.978801496429159e-06
1363,3.971143105813225e-06
1359,3.941709733953513e-06
1388,3.9282760118750135e-06
990,3.9253425954126405e-06
874,3.881551266479477e-06
793,3.852648156668428e-06
912,3.8438445593870796e-06
641,3.8141816222978975e-06
1960,3.8123604628604593e-06
342,3.808073655082538e-06
1541,3.803946303995874e-06
1161,3.7256258163931847e-06
206,3.720055557664371e-06
1033,3.718935686888526e-06
48,3.671530174391276e-06
1794,3.6437119733966745e-06
860,3.6436592106058945e-06
1942,3.6434696618378904e-06
1531,3.628009760098944e-06
129,3.6011744794524996e-06
1036,3.5595384720211917e-06
1525,3.5546789339260897e-06
1865,3.5522709556931563e-06
3,3.5513780678518434e-06
1548,3.5444966746722393e-06
1170,3.5170994370611026e-06
1839,3.5041946112229483e-06
1151,3.500397145576582e-06
268,3.486580005132297e-06
1121,3.480255626009002e-06
1936,3.4732647207687156e-06
922,3.462548714577435e-06
1418,3.433969944525784e-06
1460,3.422167567033509e-06
1117,3.4209717704913137e-06
365,3.4155037357602356e-06
1966,3.4092091884062258e-06
1139,3.3958669363533625e-06
1700,3.3950847614709618e-06
367,3.3612205066364527e-06
481,3.356675937761623e-06
1413,3.340359637443518e-06
1042,3.332043062920791e-06
1642,3.3126067132040138e-06
1913,3.307853038394158e-06
804,3.3021230006857694e-06
577,3.296303112568819e-06
17,3.2951710594408827e-06
47,3.2880187358052077e-06
726,3.239906278475274e-06
506,3.23228490169997e-06
466,3.218088707826503e-06
1192,3.209234030051752e-06
1653,3.139731536194391e-06
959,3.1054930393260556e-06
1606,3.0821055059861366e-06
1172,3.0481215470629134e-06
1952,2.99456103608841e-06
1965,2.9745037830224226e-06
1350,2.968070886051143e-06
1526,2.9478850881713402e-06
457,2.945802538133371e-06
801,2.9455442050576984e-06
821,2.9448334178926306e-06
763,2.943763545519386e-06
882,2.9302404285245214e-06
1931,2.9268971645271312e-06
500,2.9266456155943825e-06
1381,2.915430445944541e-06
732,2.9076467866750298e-06
1498,2.8703535842457067e-06
77,2.8666964494056718e-06
1757,2.86250090688767e-06
312,2.859347525202332e-06
1593,2.8552263813630147e-06
1622,2.855129894577203e-06
1756,2.8031339426868772e-06
1228,2.7988582098940927e-06
735,2.7759361038342086e-06
1755,2.7680228132658443e-06
707,2.757678214113757e-06
35,2.737958450247598e-06
1780,2.7238310362410944e-06
678,2.72167255891062e-06
1502,2.705714108909288e-06
1137,2.6757134478961675e-06
1610,2.62761546982008e-06
908,2.6260269707787195e-06
768,2.609082147774841e-06
1537,2.6062463533896255e-06
225,2.596348421018672e-06
1378,2.5879951966442282e-06
16,2.57992963249566e-06
1429,2.5711941039227504e-06
723,2.5551515176850878e-06
0,2.5385920165650713e-06
1148,2.535239767608821e-06
1150,2.5237430799384377e-06
1773,2.507580629079082e-06
539,2.497961694745246e-06
372,2.490365465709846e-06
1571,2.4772859732626237e-06
669,2.452790880978404e-06
924,2.4335299702272045e-06
1178,2.4272221591983347e-06
1589,2.4039584333907673e-06
439,2.3901066004042524e-06
1743,2.3315971254460568e-06
1687,2.3243051148804235e-06
1552,2.2977565122775956e-06
1806,2.2770310522242473e-06
1654,2.265587243957072e-06
1316,2.2602042974939733e-06
1020,2.2506204439812663e-06
643,2.2484013730791986e-06
2022,2.244300939869314e-06
1434,2.2180293842669827e-06
1265,2.214482941776447e-06
513,2.2110867745207148e-06
868,2.2081495291094744e-06
2018,2.205366433138211e-06
536,2.1983905906844564e-06
664,2.1983739668480983e-06
1568,2.1730379474119154e-06
941,2.169504027579139e-06
1686,2.149745150480498e-06
1463,2.147179895986381e-06
318,2.1360988338774487e-06
1069,2.129038517801695e-06
1098,2.105196241150348e-06
886,2.0978472758603815e-06
1569,2.0963282301678695e-06
78,2.0960002115919222e-06
1728,2.094857735737108e-06
1774,2.066519134682416e-06
1426,2.051118648309878e-06
1557,2.0371951540001065e-06
1830,2.030465194574203e-06
20,2.018949105759588e-06
177,2.015210795517113e-06
1710,1.990669565949471e-06
131,1.987369431422501e-06
571,1.983915027355014e-06
424,1.971054316163458e-06
1899,1.963112568583535e-06
2038,1.957173193463695e-06
1988,1.9563687090393814e-06
779,1.9547110796335474e-06
1625,1.9466962531719365e-06
712,1.9368050084551936e-06
1882,1.928182303773695e-06
704,1.9157797128560416e-06
382,1.9005122865044074e-06
965,1.8884319791756694e-06
528,1.8495645214937105e-06
605,1.8327464843715026e-06
1484,1.8318562674796363e-06
532,1.820512996326032e-06
1377,1.8146875176654686e-06
520,1.813743656095014e-06
1827,1.812316048582201e-06
1513,1.79459116567374e-06
939,1.7860700296342318e-06
1389,1.7700071103568657e-06
822,1.767244165624403e-06
1210,1.7461350421149474e-06
1811,1.7438935099141637e-06
1601,1.736754695917554e-06
360,1.7365341764887798e-06
731,1.7352447009966605e-06
1231,1.7247994768691566e-06
1038,1.6607856907033489e-06
1361,1.6525066449800311e-06
1651,1.6510154338723655e-06
1867,1.6402722634467161e-06
275,1.6339235033640348e-06
187,1.6169922368321077e-06
1450,1.6094171480043247e-06
1591,1.585777148570467e-06
1298,1.585616223959018e-06
1001,1.573887223902959e-06
842,1.5680748748013675e-06
619,1.56671842264804e-06
1425,1.540318056502564e-06
1419,1.536566406538122e-06
196,1.5244485138345158e-06
663,1.5164135750390038e-06
452,1.481948079336326e-06
1130,1.4647264311043259e-06
1534,1.4604434204182066e-06
356,1.449043613017037e-06
1165,1.4329386770256747e-06
923,1.4290751580941093e-06
31,1.4286643485697561e-06
61,1.4276993825163597e-06
2027,1.4234707748550966e-06
123,1.4129660119092195e-06
144,1.4129622201803505e-06
1023,1.4069988819676446e-06
1878,1.398399850007856e-06
1860,1.387219546045329e-06
1613,1.3767968381527229e-06
1059,1.3556378556261515e-06
1371,1.3480842164123481e-06
343,1.348052125823901e-06
1304,1.3360969533276328e-06
681,1.3187287222625925e-06
431,1.303688070073917e-06
1268,1.3022112509695818e-06
810,1.2428467374652227e-06
148,1.229296663123489e-06
459,1.2271925420431948e-06
21,1.2243080327014322e-06
1900,1.1885556442833124e-06
948,1.1841769753236956e-06
1983,1.1824630682447345e-06
1813,1.1823433571974145e-06
565,1.179669590761671e-06
454,1.1784766599164972e-06
1640,1.175906829766516e-06
370,1.1536057426519762e-06
2040,1.1535461762928151e-06
962,1.1143913172843824e-06
1269,1.0910661293965966e-06
134,1.0800919767333534e-06
1190,1.0769334929485974e-06
1166,1.075542085292562e-06
1078,1.0695852500982312e-06
1478,1.0592316037489981e-06
734,1.0539085127931809e-06
161,1.048433849566819e-06
2047,1.0475278750472483e-06
791,1.0273324544484547e-06
28,1.0165470392763057e-06
1658,1.0006307815758951e-06
1490,9.9311465266118e-07
903,9.776176177679135e-07
331,9.749029299608559e-07
1836,9.712353206015542e-07
1657,9.65666526447901e-07
1515,9.574023608557633e-07
1943,9.503421040395208e-07
287,9.249050656589604e-07
1716,9.238066616963027e-07
741,8.667153405694785e-07
1399,8.568179446723647e-07
1833,8.233823378078365e-07
545,8.115035641713399e-07
792,7.99428221176405e-07
1933,6.940699161250268e-07
864,6.883282589598238e-07
1643,6.880510836007399e-07
1550,6.791518370137602e-07
1533,6.077680690434277e-07
1725,6.046824097019455e-07
1008,5.629234231556266e-07
538,5.437143904592373e-07
1424,5.257900260400082e-07
1289,5.235051533934625e-07
306,5.205595618450934e-07
651,4.6134043978254195e-07
1798,4.013697620508621e-07
996,3.552766252711929e-07
1116,3.336380029699501e-07
1330,3.1203614040095465e-07
1555,2.936990181380906e-07
127,1.2335377587037695e-07
1438,0.0
434,0.0
386,0.0
1467,0.0
393,0.0
402,0.0
427,0.0
1473,0.0
425,0.0
1461,0.0
1466,0.0
423,0.0
421,0.0
438,0.0
1949,0.0
417,0.0
411,0.0
375,0.0
416,0.0
413,0.0
420,0.0
477,0.0
1437,0.0
1906,0.0
543,0.0
550,0.0
551,0.0
1909,0.0
553,0.0
1907,0.0
563,0.0
1397,0.0
1392,0.0
566,0.0
1902,0.0
1380,0.0
578,0.0
580,0.0
542,0.0
537,0.0
444,0.0
498,0.0
1428,0.0
465,0.0
476,0.0
1930,0.0
1483,0.0
494,0.0
505,0.0
1407,0.0
1414,0.0
518,0.0
519,0.0
1412,0.0
1411,0.0
529,0.0
368,0.0
326,0.0
358,0.0
91,0.0
98,0.0
103,0.0
2023,0.0
1553,0.0
1549,0.0
1546,0.0
136,0.0
137,0.0
139,0.0
1615,0.0
2012,0.0
2011,0.0
150,0.0
152,0.0
156,0.0
1558,0.0
89,0.0
1505,0.0
88,0.0
10,0.0
12,0.0
15,0.0
1585,0.0
1584,0.0
1577,0.0
30,0.0
1576,0.0
1600,0.0
36,0.0
44,0.0
1562,0.0
72,0.0
1559,0.0
85,0.0
176,0.0
179,0.0
1627,0.0
1493,0.0
1492,0.0
290,0.0
300,0.0
304,0.0
308,0.0
1976,0.0
1491,0.0
1974,0.0
320,0.0
324,0.0
1895,0.0
337,0.0
1968,0.0
1967,0.0
353,0.0
276,0.0
259,0.0
2003,0.0
1987,0.0
2002,0.0
181,0.0
183,0.0
1499,0.0
188,0.0
1497,0.0
201,0.0
1995,0.0
205,0.0
208,0.0
220,0.0
224,0.0
243,0.0
258,0.0
1621,0.0
1896,0.0
612,0.0
601,0.0
972,0.0
958,0.0
1785,0.0
1217,0.0
1216,0.0
966,0.0
968,0.0
969,0.0
985,0.0
602,0.0
988,0.0
1776,0.0
1775,0.0
1215,0.0
1707,0.0
1772,0.0
991,0.0
1787,0.0
951,0.0
949,0.0
1703,0.0
877,0.0
1241,0.0
884,0.0
1240,0.0
899,0.0
902,0.0
904,0.0
1229,0.0
1223,0.0
1796,0.0
934,0.0
1219,0.0
1793,0.0
1702,0.0
946,0.0
1770,0.0
1206,0.0
1002,0.0
1185,0.0
1744,0.0
1720,0.0
1742,0.0
1103,0.0
1740,0.0
1739,0.0
1106,0.0
1108,0.0
1112,0.0
1122,0.0
1127,0.0
1732,0.0
1175,0.0
1132,0.0
1144,0.0
1100,0.0
1094,0.0
1003,0.0
1079,0.0
1012,0.0
1016,0.0
1711,0.0
1022,0.0
1198,0.0
1713,0.0
1041,0.0
1044,0.0
1196,0.0
1061,0.0
1067,0.0
1753,0.0
1751,0.0
1076,0.0
1186,0.0
869,0.0
1258,0.0
1263,0.0
657,0.0
662,0.0
1355,0.0
1870,0.0
1869,0.0
1868,0.0
1341,0.0
1337,0.0
670,0.0
1672,0.0
683,0.0
697,0.0
1673,0.0
702,0.0
1320,0.0
1857,0.0
659,0.0
1875,0.0
1319,0.0
1877,0.0
604,0.0
1891,0.0
1890,0.0
1889,0.0
1660,0.0
1159,0.0
1886,0.0
1372,0.0
625,0.0
627,0.0
1367,0.0
633,0.0
1364,0.0
647,0.0
1358,0.0
705,0.0
727,0.0
862,0.0
783,0.0
1297,0.0
1829,0.0
1684,0.0
812,0.0
1278,0.0
824,0.0
1688,0.0
1820,0.0
1271,0.0
1818,0.0
844,0.0
852,0.0
856,0.0
861,0.0
1690,0.0
789,0.0
782,0.0
1315,0.0
1306,0.0
733,0.0
1310,0.0
1850,0.0
737,0.0
746,0.0
748,0.0
756,0.0
761,0.0
1843,0.0
773,0.0
1841,0.0
775,0.0
776,0.0
1838,0.0
778,0.0
1819,0.0
